AGENCIA,MARCA,TERMINAL,IMEI,ESTADO,FECHA_REGISTRO,SOLICITADO_POR,ASIGNADO_EVENTO,FECHA_CAMBIO_ESTADO,OBSERVACIONES
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG BUDS3 PLATA,RFAY41N8P5V,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG BUDS3 PRO BLANCO,RFAY50F7Y2M,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 25W BLANCO,RF7XCEMFCM2DKB,SOLICITADO,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 25W BLANCO,RF7XCMQP4B2DKB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 25W NEGRO,RF7Y4RL09K2DKB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 25W NEGRO,RF7Y5GSF4C2DKB,SOLICITADO,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 25W NEGRO,RF7Y5GSF732DKB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 25W NEGRO,RF7Y5GSF892DKB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y4SSBDA1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y4VSBVJ1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y58VEFD1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y59QFLA1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y59T01P1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y59T03B1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG CUBO DE CARGA 45W NEGRO,R37Y59VEXF1SEB,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 FE 512GB GRIS,357961910884461,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 FE 512GB GRIS,357961910884545,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 FE 512GB GRIS,357961910885625,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778404650,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778404932,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778405525,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778410392,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778731961,SOLICITADO,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778733579,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24 ULTRA 256GB NEGRO,352208778733694,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S24+ 256GB GRIS,350110543027646,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 256GB PLATA,351120225173690,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 256GB PLATA,351120225173872,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250414369,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250414377,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416216,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416315,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416448,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416513,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416604,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416638,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416802,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250416943,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250417156,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250417651,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO AZUL,356899250417693,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO NEGRO,354237929255578,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO NEGRO,354237929352490,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO NEGRO,354237929353514,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO NEGRO,354237929353555,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO NEGRO,354237929353696,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO NEGRO,354237929353985,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25 ULTRA 512GB TITANIO PLATA,354237928782515,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB CELESTE,351773852679668,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB CELESTE,351773852679718,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB CELESTE,351773852680013,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB CELESTE,351773852710158,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB CELESTE,351773852711552,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB PLATA,351773852769303,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB PLATA,351773852769386,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB PLATA,351773852769964,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB PLATA,351773852770129,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB PLATA,351773852770228,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB PLATA,351773852770434,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB VERDE MENTA,351773852771234,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB VERDE MENTA,351773852771614,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG S25+ 512GB VERDE MENTA,351773852771663,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035563350503,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564877132,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564877157,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564877165,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564877181,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564877231,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564877454,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564879815,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035564879823,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9 EE 128GB GRIS,352035565518636,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),SAMSUNG,SAMSUNG TAB A9+ 5G 128GB GRIS,358256982320844,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),TCL,TCL NEXT PAPER 14 256GB GRIS OSCURO,BC94248F6415882,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),TCL,TCL NEXT PAPER 14 256GB GRIS OSCURO,BC94249B2E23052,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI 14T PRO 512GB AZUL TITAN,869018071427662,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI 14T PRO 512GB GRIS TITAN,862998078765387,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI 14C 256GB NEGRO OCASO,866572071912829,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 13 PRO+ 5G 512GB MORADO BOREAL,867302071017687,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 13 PRO+ 5G 512GB MORADO BOREAL,867302071110987,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 13 PRO+ 5G 512GB MORADO BOREAL,867302071224465,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 13 PRO+ 5G 512GB NEGRO,861520077814700,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 13 PRO+ 5G 512GB NEGRO,861520079388182,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 13 PRO+ 5G 512GB NEGRO,861520079702663,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO 5G 256GB NEGRO ESTELAR,864332073662340,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO 5G 256GB NEGRO ESTELAR,864332073663884,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO 5G 256GB NEGRO ESTELAR,864332073664163,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO 5G 256GB NEGRO ESTELAR,864332073664221,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,863541077280963,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,863541077295888,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079224869,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079224885,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079228928,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079243547,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079243620,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079248140,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079248421,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079248447,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079250161,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,864895079250286,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,867751076853829,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,867751076859503,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
AGENCIA CALLE TERCERA (AV. 2DA.),XIAOMI,XIAOMI REDMI NOTE 14 PRO+ 5G 256GB NEGRO ESTELAR,867751076868306,DISPONIBLE,2025-10-04 23:54:38,,,2025-10-04 23:54:38,
